order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2784.0,350.0,94.0,3.0,282.0,Shirt,Henley,XS,red,92.0,62.0,"A red coloured, XS sized, Henley Shirt"
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2785.0,66.0,104.0,3.0,312.0,Shirt,Dress,S,violet,119.0,69.0,"A violet coloured, S sized, Dress Shirt"
557,504,12905,2021-04-19,2021-04-24,Marilyn Rontree,Genderqueer,56,9100 Kovacek GroveSuite 577,2384,Emilymouth,Northern Territory,Australia,2786.0,1211.0,105.0,2.0,210.0,Trousers,Pleated,S,blue,90.0,60.0,"A blue coloured, S sized, Pleated Trousers"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2787.0,5.0,96.0,1.0,96.0,Shirt,Oxford Cloth,XS,orange,114.0,45.0,"A orange coloured, XS sized, Oxford Cloth Shirt"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2788.0,1115.0,115.0,2.0,230.0,Trousers,Cropped,XS,violet,99.0,65.0,"A violet coloured, XS sized, Cropped Trousers"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2789.0,398.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,L,yellow,113.0,63.0,"A yellow coloured, L sized, Casual Slim Fit Shirt"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2790.0,513.0,102.0,2.0,204.0,Jacket,Windbreaker,L,blue,109.0,41.0,"A blue coloured, L sized, Windbreaker Jacket"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2791.0,233.0,106.0,3.0,318.0,Shirt,Chambray,L,blue,105.0,69.0,"A blue coloured, L sized, Chambray Shirt"
558,729,45726,2021-03-02,2021-03-18,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,2792.0,222.0,106.0,2.0,212.0,Shirt,Chambray,M,yellow,105.0,62.0,"A yellow coloured, M sized, Chambray Shirt"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2793.0,305.0,105.0,2.0,210.0,Shirt,Cuban Collar,XS,indigo,93.0,50.0,"A indigo coloured, XS sized, Cuban Collar Shirt"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2794.0,185.0,98.0,3.0,294.0,Shirt,Camp Collared,XS,yellow,112.0,55.0,"A yellow coloured, XS sized, Camp Collared Shirt"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2795.0,532.0,98.0,2.0,196.0,Jacket,Leather,M,orange,113.0,80.0,"A orange coloured, M sized, Leather Jacket"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2796.0,568.0,100.0,1.0,100.0,Jacket,Bomber,L,orange,90.0,71.0,"A orange coloured, L sized, Bomber Jacket"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2797.0,550.0,98.0,2.0,196.0,Jacket,Leather,XS,indigo,113.0,78.0,"A indigo coloured, XS sized, Leather Jacket"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2798.0,729.0,119.0,3.0,357.0,Jacket,Trench Coat,XL,indigo,112.0,64.0,"A indigo coloured, XL sized, Trench Coat Jacket"
559,611,22094,2021-03-03,2021-03-15,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2799.0,968.0,97.0,2.0,194.0,Trousers,Slim-Fit,L,blue,119.0,49.0,"A blue coloured, L sized, Slim-Fit Trousers"
560,11,41952,2021-05-28,2021-06-05,Michaeline McIndrew,Agender,39,96 Daniel PlaceSuite 898,7400,Georgeland,Northern Territory,Australia,2800.0,144.0,91.0,2.0,182.0,Shirt,Linen,XL,red,116.0,47.0,"A red coloured, XL sized, Linen Shirt"
560,11,41952,2021-05-28,2021-06-05,Michaeline McIndrew,Agender,39,96 Daniel PlaceSuite 898,7400,Georgeland,Northern Territory,Australia,2801.0,590.0,100.0,2.0,200.0,Jacket,Bomber,XS,violet,90.0,75.0,"A violet coloured, XS sized, Bomber Jacket"
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2802.0,1067.0,93.0,3.0,279.0,Trousers,Joggers,M,green,94.0,54.0,"A green coloured, M sized, Joggers Trousers"
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2803.0,878.0,94.0,1.0,94.0,Trousers,Cords,L,red,113.0,53.0,"A red coloured, L sized, Cords Trousers"
561,764,42366,2021-02-15,2021-03-13,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,2804.0,672.0,113.0,3.0,339.0,Jacket,Parka,M,orange,119.0,51.0,"A orange coloured, M sized, Parka Jacket"
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2805.0,336.0,109.0,2.0,218.0,Shirt,Mandarin Collar,S,blue,108.0,44.0,"A blue coloured, S sized, Mandarin Collar Shirt"
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2806.0,1216.0,105.0,2.0,210.0,Trousers,Pleated,S,indigo,90.0,41.0,"A indigo coloured, S sized, Pleated Trousers"
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2807.0,375.0,94.0,3.0,282.0,Shirt,Henley,XS,indigo,92.0,58.0,"A indigo coloured, XS sized, Henley Shirt"
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2808.0,628.0,112.0,3.0,336.0,Jacket,Cardigan,L,violet,118.0,66.0,"A violet coloured, L sized, Cardigan Jacket"
562,632,45999,2021-09-19,2021-10-03,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,2809.0,210.0,106.0,3.0,318.0,Shirt,Chambray,XS,red,105.0,48.0,"A red coloured, XS sized, Chambray Shirt"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2810.0,798.0,91.0,1.0,91.0,Jacket,Pullover,L,indigo,114.0,50.0,"A indigo coloured, L sized, Pullover Jacket"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2811.0,1045.0,90.0,3.0,270.0,Trousers,Relaxed Leg,XS,violet,95.0,49.0,"A violet coloured, XS sized, Relaxed Leg Trousers"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2812.0,164.0,91.0,3.0,273.0,Shirt,Linen,XL,blue,116.0,47.0,"A blue coloured, XL sized, Linen Shirt"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2813.0,409.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,XL,blue,113.0,68.0,"A blue coloured, XL sized, Casual Slim Fit Shirt"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2814.0,1005.0,106.0,2.0,212.0,Trousers,Wool,XS,indigo,111.0,43.0,"A indigo coloured, XS sized, Wool Trousers"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2815.0,930.0,96.0,1.0,96.0,Trousers,Drawstring,XS,blue,104.0,45.0,"A blue coloured, XS sized, Drawstring Trousers"
563,611,56965,2021-07-04,2021-07-16,Conny Chowne,Female,67,09 Christopher View RdApt. 739,505,West Hayleyhaven,New South Wales,Australia,2816.0,522.0,102.0,2.0,204.0,Jacket,Windbreaker,M,violet,109.0,64.0,"A violet coloured, M sized, Windbreaker Jacket"
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2817.0,991.0,106.0,1.0,106.0,Trousers,Wool,S,yellow,111.0,69.0,"A yellow coloured, S sized, Wool Trousers"
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2818.0,838.0,117.0,3.0,351.0,Jacket,Shearling,L,violet,95.0,61.0,"A violet coloured, L sized, Shearling Jacket"
564,583,16074,2021-08-23,2021-09-19,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,2819.0,908.0,94.0,2.0,188.0,Trousers,Cords,L,violet,113.0,74.0,"A violet coloured, L sized, Cords Trousers"
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2820.0,1100.0,115.0,1.0,115.0,Trousers,Cropped,XS,green,99.0,48.0,"A green coloured, XS sized, Cropped Trousers"
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2821.0,833.0,117.0,1.0,117.0,Jacket,Shearling,L,indigo,95.0,66.0,"A indigo coloured, L sized, Shearling Jacket"
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2822.0,831.0,117.0,2.0,234.0,Jacket,Shearling,S,indigo,95.0,45.0,"A indigo coloured, S sized, Shearling Jacket"
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2823.0,1244.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XL,green,91.0,49.0,"A green coloured, XL sized, Tracksuit Bottoms Trousers"
565,442,34458,2021-02-25,2021-03-15,Hobie Anfusso,Polygender,26,5157 Feil RoadApt. 633,7249,Port Chloe,New South Wales,Australia,2824.0,610.0,112.0,1.0,112.0,Jacket,Cardigan,XS,green,118.0,40.0,"A green coloured, XS sized, Cardigan Jacket"
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2825.0,44.0,104.0,1.0,104.0,Shirt,Dress,XL,orange,119.0,78.0,"A orange coloured, XL sized, Dress Shirt"
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2826.0,160.0,91.0,2.0,182.0,Shirt,Linen,XS,blue,116.0,53.0,"A blue coloured, XS sized, Linen Shirt"
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2827.0,4.0,96.0,3.0,288.0,Shirt,Oxford Cloth,XL,red,114.0,47.0,"A red coloured, XL sized, Oxford Cloth Shirt"
566,614,21778,2021-07-24,2021-08-10,Sherwynd Batsford,Polygender,45,627 Weber PassApt. 498,7529,Samuelside,New South Wales,Australia,2828.0,754.0,109.0,2.0,218.0,Jacket,Peacoat,XL,green,102.0,68.0,"A green coloured, XL sized, Peacoat Jacket"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2829.0,1234.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,XL,orange,91.0,42.0,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2830.0,556.0,98.0,1.0,98.0,Jacket,Leather,S,violet,113.0,65.0,"A violet coloured, S sized, Leather Jacket"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2831.0,1236.0,112.0,1.0,112.0,Trousers,Tracksuit Bottoms,S,yellow,91.0,49.0,"A yellow coloured, S sized, Tracksuit Bottoms Trousers"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2832.0,827.0,117.0,1.0,117.0,Jacket,Shearling,M,blue,95.0,73.0,"A blue coloured, M sized, Shearling Jacket"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2833.0,3.0,96.0,2.0,192.0,Shirt,Oxford Cloth,L,red,114.0,69.0,"A red coloured, L sized, Oxford Cloth Shirt"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2834.0,778.0,91.0,1.0,91.0,Jacket,Pullover,L,orange,114.0,56.0,"A orange coloured, L sized, Pullover Jacket"
567,104,25661,2021-06-21,2021-06-23,Nanny Franey,Agender,73,9268 Swift SummitSuite 218,7112,Joelland,Australian Capital Territory,Australia,2835.0,953.0,97.0,1.0,97.0,Trousers,Slim-Fit,L,orange,119.0,66.0,"A orange coloured, L sized, Slim-Fit Trousers"
568,783,49427,2021-01-09,2021-01-22,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,2836.0,824.0,117.0,2.0,234.0,Jacket,Shearling,XL,green,95.0,51.0,"A green coloured, XL sized, Shearling Jacket"
568,783,49427,2021-01-09,2021-01-22,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,2837.0,989.0,106.0,2.0,212.0,Trousers,Wool,XL,orange,111.0,56.0,"A orange coloured, XL sized, Wool Trousers"
568,783,49427,2021-01-09,2021-01-22,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,2838.0,366.0,94.0,1.0,94.0,Shirt,Henley,S,green,92.0,68.0,"A green coloured, S sized, Henley Shirt"
568,783,49427,2021-01-09,2021-01-22,Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,2839.0,596.0,112.0,3.0,336.0,Jacket,Cardigan,S,red,118.0,47.0,"A red coloured, S sized, Cardigan Jacket"
569,757,16594,2021-03-16,2021-04-06,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2840.0,194.0,98.0,3.0,294.0,Shirt,Camp Collared,XL,green,112.0,61.0,"A green coloured, XL sized, Camp Collared Shirt"
569,757,16594,2021-03-16,2021-04-06,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2841.0,688.0,113.0,3.0,339.0,Jacket,Parka,L,blue,119.0,61.0,"A blue coloured, L sized, Parka Jacket"
569,757,16594,2021-03-16,2021-04-06,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2842.0,548.0,98.0,1.0,98.0,Jacket,Leather,L,blue,113.0,62.0,"A blue coloured, L sized, Leather Jacket"
569,757,16594,2021-03-16,2021-04-06,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,2843.0,1240.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,XS,green,91.0,69.0,"A green coloured, XS sized, Tracksuit Bottoms Trousers"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2844.0,451.0,107.0,1.0,107.0,Jacket,Denim,S,violet,92.0,73.0,"A violet coloured, S sized, Denim Jacket"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2845.0,111.0,92.0,2.0,184.0,Shirt,Denim,S,orange,115.0,69.0,"A orange coloured, S sized, Denim Shirt"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2846.0,125.0,92.0,2.0,184.0,Shirt,Denim,XS,blue,115.0,76.0,"A blue coloured, XS sized, Denim Shirt"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2847.0,554.0,98.0,1.0,98.0,Jacket,Leather,XL,indigo,113.0,52.0,"A indigo coloured, XL sized, Leather Jacket"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2848.0,23.0,96.0,3.0,288.0,Shirt,Oxford Cloth,L,blue,114.0,59.0,"A blue coloured, L sized, Oxford Cloth Shirt"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2849.0,457.0,118.0,1.0,118.0,Jacket,Puffer,M,red,110.0,62.0,"A red coloured, M sized, Puffer Jacket"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2850.0,1236.0,112.0,3.0,336.0,Trousers,Tracksuit Bottoms,S,yellow,91.0,49.0,"A yellow coloured, S sized, Tracksuit Bottoms Trousers"
570,81,19171,2021-03-09,2021-03-14,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,2851.0,797.0,91.0,3.0,273.0,Jacket,Pullover,M,indigo,114.0,72.0,"A indigo coloured, M sized, Pullover Jacket"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2852.0,509.0,102.0,3.0,306.0,Jacket,Windbreaker,XL,green,109.0,71.0,"A green coloured, XL sized, Windbreaker Jacket"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2853.0,1082.0,93.0,2.0,186.0,Trousers,Joggers,M,violet,94.0,72.0,"A violet coloured, M sized, Joggers Trousers"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2854.0,845.0,113.0,2.0,226.0,Trousers,Chinos,XS,orange,100.0,53.0,"A orange coloured, XS sized, Chinos Trousers"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2855.0,299.0,105.0,3.0,315.0,Shirt,Cuban Collar,XL,green,93.0,60.0,"A green coloured, XL sized, Cuban Collar Shirt"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2856.0,417.0,119.0,3.0,357.0,Shirt,Casual Slim Fit,M,violet,113.0,46.0,"A violet coloured, M sized, Casual Slim Fit Shirt"
571,472,23645,2021-02-02,2021-02-10,Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,2857.0,633.0,93.0,1.0,93.0,Jacket,Coach,L,red,115.0,80.0,"A red coloured, L sized, Coach Jacket"
572,479,34112,2021-01-01,2021-01-06,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,2858.0,240.0,106.0,2.0,212.0,Shirt,Chambray,XS,violet,105.0,47.0,"A violet coloured, XS sized, Chambray Shirt"
572,479,34112,2021-01-01,2021-01-06,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,2859.0,906.0,94.0,2.0,188.0,Trousers,Cords,S,violet,113.0,65.0,"A violet coloured, S sized, Cords Trousers"
572,479,34112,2021-01-01,2021-01-06,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,2860.0,316.0,109.0,3.0,327.0,Shirt,Mandarin Collar,S,red,108.0,48.0,"A red coloured, S sized, Mandarin Collar Shirt"
572,479,34112,2021-01-01,2021-01-06,Dunc Swynley,Genderqueer,20,621 Eve View RdApt. 900,789,Mullerberg,Western Australia,Australia,2861.0,90.0,118.0,3.0,354.0,Shirt,Flannel,XS,blue,96.0,62.0,"A blue coloured, XS sized, Flannel Shirt"
573,736,40227,2021-01-02,2021-01-09,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,2862.0,749.0,109.0,2.0,218.0,Jacket,Peacoat,XL,yellow,102.0,53.0,"A yellow coloured, XL sized, Peacoat Jacket"
573,736,40227,2021-01-02,2021-01-09,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,2863.0,312.0,105.0,3.0,315.0,Shirt,Cuban Collar,M,violet,93.0,67.0,"A violet coloured, M sized, Cuban Collar Shirt"
573,736,40227,2021-01-02,2021-01-09,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,2864.0,138.0,92.0,1.0,92.0,Shirt,Denim,L,violet,115.0,78.0,"A violet coloured, L sized, Denim Shirt"
574,434,44975,2021-06-21,2021-07-03,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,2865.0,1095.0,115.0,3.0,345.0,Trousers,Cropped,XS,yellow,99.0,41.0,"A yellow coloured, XS sized, Cropped Trousers"
574,434,44975,2021-06-21,2021-07-03,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,2866.0,1038.0,90.0,1.0,90.0,Trousers,Relaxed Leg,L,blue,95.0,61.0,"A blue coloured, L sized, Relaxed Leg Trousers"
574,434,44975,2021-06-21,2021-07-03,Marci Borrett,Agender,20,53 Lucy CrescentSuite 222,4176,West Amber,Western Australia,Australia,2867.0,195.0,98.0,1.0,98.0,Shirt,Camp Collared,XS,blue,112.0,47.0,"A blue coloured, XS sized, Camp Collared Shirt"
575,54,27420,2021-08-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,2868.0,753.0,109.0,1.0,109.0,Jacket,Peacoat,L,green,102.0,73.0,"A green coloured, L sized, Peacoat Jacket"
575,54,27420,2021-08-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,2869.0,793.0,91.0,2.0,182.0,Jacket,Pullover,L,blue,114.0,66.0,"A blue coloured, L sized, Pullover Jacket"
575,54,27420,2021-08-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,2870.0,78.0,118.0,3.0,354.0,Shirt,Flannel,L,orange,96.0,59.0,"A orange coloured, L sized, Flannel Shirt"
575,54,27420,2021-08-14,2021-08-16,Tore Caras,Genderqueer,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,2871.0,537.0,98.0,2.0,196.0,Jacket,Leather,M,yellow,113.0,77.0,"A yellow coloured, M sized, Leather Jacket"
576,218,12261,2021-04-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia,2872.0,1073.0,93.0,1.0,93.0,Trousers,Joggers,L,blue,94.0,75.0,"A blue coloured, L sized, Joggers Trousers"
576,218,12261,2021-04-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia,2873.0,605.0,112.0,3.0,336.0,Jacket,Cardigan,XS,yellow,118.0,46.0,"A yellow coloured, XS sized, Cardigan Jacket"
576,218,12261,2021-04-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia,2874.0,968.0,97.0,2.0,194.0,Trousers,Slim-Fit,L,blue,119.0,49.0,"A blue coloured, L sized, Slim-Fit Trousers"
576,218,12261,2021-04-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia,2875.0,748.0,109.0,3.0,327.0,Jacket,Peacoat,L,yellow,102.0,63.0,"A yellow coloured, L sized, Peacoat Jacket"
576,218,12261,2021-04-26,2021-05-05,Worthington Knapton,Non-binary,78,88 Walsh WaySuite 074,7479,Lake Lucas,Queensland,Australia,2876.0,395.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,XS,yellow,113.0,63.0,"A yellow coloured, XS sized, Casual Slim Fit Shirt"
577,840,29313,2021-02-20,2021-03-12,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,2877.0,778.0,91.0,3.0,273.0,Jacket,Pullover,L,orange,114.0,56.0,"A orange coloured, L sized, Pullover Jacket"
577,840,29313,2021-02-20,2021-03-12,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,2878.0,1249.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,XL,blue,91.0,68.0,"A blue coloured, XL sized, Tracksuit Bottoms Trousers"
577,840,29313,2021-02-20,2021-03-12,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,2879.0,372.0,94.0,2.0,188.0,Shirt,Henley,M,blue,92.0,42.0,"A blue coloured, M sized, Henley Shirt"
577,840,29313,2021-02-20,2021-03-12,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,2880.0,1056.0,93.0,3.0,279.0,Trousers,Joggers,S,orange,94.0,43.0,"A orange coloured, S sized, Joggers Trousers"
577,840,29313,2021-02-20,2021-03-12,Ellene Dedam,Agender,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,2881.0,1077.0,93.0,3.0,279.0,Trousers,Joggers,M,indigo,94.0,66.0,"A indigo coloured, M sized, Joggers Trousers"
